CommID,StylistID,StylistName,ConsultantID,RegionID,Year,MonthNum,Target_GBP,ActualRevenue_GBP,Achievement_Pct,CommissionRate_Pct,CommissionEarned_GBP,Bonus_GBP,TotalPay_GBP,SessionsCompleted,AvgRevenuePerSession_GBP,BonusEarned
COM000637,STY019,Sam Thomas,CON006,RG06,2023,8,2160.0,2559.32,118.5,40,1023.73,102.37,1126.1,9,284.37,Yes
COM000638,STY019,Sam Thomas,CON006,RG06,2023,9,2000.0,2311.15,115.6,40,924.46,92.45,1016.91,10,231.12,Yes
COM000639,STY019,Sam Thomas,CON006,RG06,2023,10,2000.0,1865.01,93.3,40,746.0,0,746.0,24,77.71,No
COM000640,STY019,Sam Thomas,CON006,RG06,2023,11,2300.0,1768.67,76.9,40,707.47,0,707.47,33,53.6,No
COM000641,STY019,Sam Thomas,CON006,RG06,2023,12,2300.0,2635.39,114.6,40,1054.16,105.42,1159.58,27,97.61,Yes
COM000642,STY019,Sam Thomas,CON006,RG06,2024,1,1760.0,1330.96,75.6,40,532.38,0,532.38,32,41.59,No
COM000643,STY019,Sam Thomas,CON006,RG06,2024,2,1760.0,2292.13,130.2,40,916.85,91.69,1008.54,20,114.61,Yes
COM000644,STY019,Sam Thomas,CON006,RG06,2024,3,2000.0,1913.65,95.7,40,765.46,0,765.46,29,65.99,No
COM000645,STY019,Sam Thomas,CON006,RG06,2024,4,2000.0,1440.06,72.0,40,576.02,0,576.02,13,110.77,No
COM000646,STY019,Sam Thomas,CON006,RG06,2024,5,2000.0,2093.51,104.7,40,837.4,0,837.4,12,174.46,No
COM000647,STY019,Sam Thomas,CON006,RG06,2024,6,2160.0,2560.44,118.5,40,1024.18,102.42,1126.6,33,77.59,Yes
COM000648,STY019,Sam Thomas,CON006,RG06,2024,7,2160.0,2631.67,121.8,40,1052.67,105.27,1157.94,25,105.27,Yes
COM000649,STY019,Sam Thomas,CON006,RG06,2024,8,2160.0,1926.15,89.2,40,770.46,0,770.46,28,68.79,No
COM000650,STY019,Sam Thomas,CON006,RG06,2024,9,2000.0,1587.3,79.4,40,634.92,0,634.92,29,54.73,No
COM000651,STY019,Sam Thomas,CON006,RG06,2024,10,2000.0,2553.07,127.7,40,1021.23,102.12,1123.35,33,77.37,Yes
COM000652,STY019,Sam Thomas,CON006,RG06,2024,11,2300.0,2906.37,126.4,40,1162.55,116.25,1278.8,28,103.8,Yes
COM000653,STY019,Sam Thomas,CON006,RG06,2024,12,2300.0,2167.83,94.3,40,867.13,0,867.13,8,270.98,No
COM000654,STY019,Sam Thomas,CON006,RG06,2025,1,1760.0,1865.23,106.0,40,746.09,0,746.09,25,74.61,No
COM000655,STY019,Sam Thomas,CON006,RG06,2025,2,1760.0,1393.73,79.2,40,557.49,0,557.49,9,154.86,No
COM000656,STY019,Sam Thomas,CON006,RG06,2025,3,2000.0,1406.54,70.3,40,562.62,0,562.62,27,52.09,No
COM000657,STY019,Sam Thomas,CON006,RG06,2025,4,2000.0,1912.31,95.6,40,764.92,0,764.92,25,76.49,No
COM000658,STY019,Sam Thomas,CON006,RG06,2025,5,2000.0,2631.07,131.6,40,1052.43,105.24,1157.67,17,154.77,Yes
COM000659,STY019,Sam Thomas,CON006,RG06,2025,6,2160.0,1806.91,83.7,40,722.76,0,722.76,31,58.29,No
COM000660,STY019,Sam Thomas,CON006,RG06,2025,7,2160.0,2780.58,128.7,40,1112.23,111.22,1223.45,19,146.35,Yes
COM000661,STY019,Sam Thomas,CON006,RG06,2025,8,2160.0,1809.28,83.8,40,723.71,0,723.71,28,64.62,No
COM000662,STY019,Sam Thomas,CON006,RG06,2025,9,2000.0,2506.9,125.3,40,1002.76,100.28,1103.04,12,208.91,Yes
COM000663,STY019,Sam Thomas,CON006,RG06,2025,10,2000.0,1609.24,80.5,40,643.7,0,643.7,15,107.28,No
COM000664,STY019,Sam Thomas,CON006,RG06,2025,11,2300.0,2532.24,110.1,40,1012.9,101.29,1114.19,16,158.26,Yes
COM000665,STY019,Sam Thomas,CON006,RG06,2025,12,2300.0,1900.52,82.6,40,760.21,0,760.21,13,146.19,No
COM000666,STY019,Sam Thomas,CON006,RG06,2026,1,1760.0,1999.6,113.6,40,799.84,79.98,879.82,26,76.91,Yes
COM000667,STY020,Zoe Jackson,CON007,RG07,2023,1,2640.0,3310.46,125.4,30,993.14,99.31,1092.45,35,94.58,Yes
COM000668,STY020,Zoe Jackson,CON007,RG07,2023,2,2640.0,3136.79,118.8,30,941.04,94.1,1035.14,25,125.47,Yes
COM000669,STY020,Zoe Jackson,CON007,RG07,2023,3,3000.0,2999.47,100.0,30,899.84,0,899.84,25,119.98,No
COM000670,STY020,Zoe Jackson,CON007,RG07,2023,4,3000.0,2242.63,74.8,30,672.79,0,672.79,29,77.33,No
COM000671,STY020,Zoe Jackson,CON007,RG07,2023,5,3000.0,2231.36,74.4,30,669.41,0,669.41,11,202.85,No
COM000672,STY020,Zoe Jackson,CON007,RG07,2023,6,3240.0,2683.76,82.8,30,805.13,0,805.13,26,103.22,No
COM000673,STY020,Zoe Jackson,CON007,RG07,2023,7,3240.0,3294.02,101.7,30,988.21,0,988.21,18,183.0,No
COM000674,STY020,Zoe Jackson,CON007,RG07,2023,8,3240.0,3020.13,93.2,30,906.04,0,906.04,29,104.14,No
COM000675,STY020,Zoe Jackson,CON007,RG07,2023,9,3000.0,3378.17,112.6,30,1013.45,101.35,1114.8,11,307.11,Yes
COM000676,STY020,Zoe Jackson,CON007,RG07,2023,10,3000.0,2656.02,88.5,30,796.81,0,796.81,10,265.6,No
COM000677,STY020,Zoe Jackson,CON007,RG07,2023,11,3450.0,4433.52,128.5,30,1330.06,133.01,1463.07,18,246.31,Yes
COM000678,STY020,Zoe Jackson,CON007,RG07,2023,12,3450.0,3504.54,101.6,30,1051.36,0,1051.36,18,194.7,No
COM000679,STY020,Zoe Jackson,CON007,RG07,2024,1,2640.0,2905.64,110.1,30,871.69,87.17,958.86,17,170.92,Yes
COM000680,STY020,Zoe Jackson,CON007,RG07,2024,2,2640.0,3037.97,115.1,30,911.39,91.14,1002.53,12,253.16,Yes
COM000681,STY020,Zoe Jackson,CON007,RG07,2024,3,3000.0,3202.83,106.8,30,960.85,0,960.85,19,168.57,No
COM000682,STY020,Zoe Jackson,CON007,RG07,2024,4,3000.0,3675.01,122.5,30,1102.5,110.25,1212.75,21,175.0,Yes
COM000683,STY020,Zoe Jackson,CON007,RG07,2024,5,3000.0,2428.85,81.0,30,728.65,0,728.65,18,134.94,No
COM000684,STY020,Zoe Jackson,CON007,RG07,2024,6,3240.0,2786.44,86.0,30,835.93,0,835.93,15,185.76,No
COM000685,STY020,Zoe Jackson,CON007,RG07,2024,7,3240.0,3767.89,116.3,30,1130.37,113.04,1243.41,28,134.57,Yes
COM000686,STY020,Zoe Jackson,CON007,RG07,2024,8,3240.0,3186.48,98.3,30,955.94,0,955.94,34,93.72,No
COM000687,STY020,Zoe Jackson,CON007,RG07,2024,9,3000.0,2801.0,93.4,30,840.3,0,840.3,29,96.59,No
COM000688,STY020,Zoe Jackson,CON007,RG07,2024,10,3000.0,3529.3,117.6,30,1058.79,105.88,1164.67,23,153.45,Yes
COM000689,STY020,Zoe Jackson,CON007,RG07,2024,11,3450.0,3452.94,100.1,30,1035.88,0,1035.88,19,181.73,No
COM000690,STY020,Zoe Jackson,CON007,RG07,2024,12,3450.0,4152.41,120.4,30,1245.72,124.57,1370.29,23,180.54,Yes
COM000691,STY020,Zoe Jackson,CON007,RG07,2025,1,2640.0,2794.67,105.9,30,838.4,0,838.4,13,214.97,No
COM000692,STY020,Zoe Jackson,CON007,RG07,2025,2,2640.0,2955.77,112.0,30,886.73,88.67,975.4,10,295.58,Yes
COM000693,STY020,Zoe Jackson,CON007,RG07,2025,3,3000.0,3741.5,124.7,30,1122.45,112.25,1234.7,35,106.9,Yes
COM000694,STY020,Zoe Jackson,CON007,RG07,2025,4,3000.0,3711.57,123.7,30,1113.47,111.35,1224.82,25,148.46,Yes
COM000695,STY020,Zoe Jackson,CON007,RG07,2025,5,3000.0,2483.04,82.8,30,744.91,0,744.91,31,80.1,No
COM000696,STY020,Zoe Jackson,CON007,RG07,2025,6,3240.0,4134.62,127.6,30,1240.39,124.04,1364.43,10,413.46,Yes
COM000697,STY020,Zoe Jackson,CON007,RG07,2025,7,3240.0,3799.96,117.3,30,1139.99,114.0,1253.99,8,475.0,Yes
COM000698,STY020,Zoe Jackson,CON007,RG07,2025,8,3240.0,4057.23,125.2,30,1217.17,121.72,1338.89,28,144.9,Yes
COM000699,STY020,Zoe Jackson,CON007,RG07,2025,9,3000.0,2160.83,72.0,30,648.25,0,648.25,26,83.11,No
COM000700,STY020,Zoe Jackson,CON007,RG07,2025,10,3000.0,3228.86,107.6,30,968.66,0,968.66,32,100.9,No
COM000701,STY020,Zoe Jackson,CON007,RG07,2025,11,3450.0,3738.16,108.4,30,1121.45,0,1121.45,9,415.35,No
COM000702,STY020,Zoe Jackson,CON007,RG07,2025,12,3450.0,3651.95,105.9,30,1095.59,0,1095.59,25,146.08,No
COM000703,STY020,Zoe Jackson,CON007,RG07,2026,1,2640.0,3382.08,128.1,30,1014.62,101.46,1116.08,25,135.28,Yes
COM000704,STY021,Amy White,CON007,RG07,2023,1,1320.0,1329.07,100.7,35,465.17,0,465.17,32,41.53,No
COM000705,STY021,Amy White,CON007,RG07,2023,2,1320.0,1051.53,79.7,35,368.04,0,368.04,20,52.58,No
COM000706,STY021,Amy White,CON007,RG07,2023,3,1500.0,1267.72,84.5,35,443.7,0,443.7,32,39.62,No
COM000707,STY021,Amy White,CON007,RG07,2023,4,1500.0,1624.86,108.3,35,568.7,0,568.7,35,46.42,No
COM000708,STY021,Amy White,CON007,RG07,2023,5,1500.0,1333.72,88.9,35,466.8,0,466.8,22,60.62,No
COM000709,STY021,Amy White,CON007,RG07,2023,6,1620.0,1661.68,102.6,35,581.59,0,581.59,10,166.17,No
COM000710,STY021,Amy White,CON007,RG07,2023,7,1620.0,1551.81,95.8,35,543.13,0,543.13,24,64.66,No
COM000711,STY021,Amy White,CON007,RG07,2023,8,1620.0,1145.15,70.7,35,400.8,0,400.8,15,76.34,No
COM000712,STY021,Amy White,CON007,RG07,2023,9,1500.0,1876.78,125.1,35,656.87,65.69,722.56,33,56.87,Yes
COM000713,STY021,Amy White,CON007,RG07,2023,10,1500.0,2007.31,133.8,35,702.56,70.26,772.82,29,69.22,Yes
COM000714,STY021,Amy White,CON007,RG07,2023,11,1725.0,1393.45,80.8,35,487.71,0,487.71,24,58.06,No
COM000715,STY021,Amy White,CON007,RG07,2023,12,1725.0,1364.89,79.1,35,477.71,0,477.71,13,104.99,No
COM000716,STY021,Amy White,CON007,RG07,2024,1,1320.0,1077.71,81.6,35,377.2,0,377.2,26,41.45,No
COM000717,STY021,Amy White,CON007,RG07,2024,2,1320.0,1489.78,112.9,35,521.42,52.14,573.56,12,124.15,Yes
COM000718,STY021,Amy White,CON007,RG07,2024,3,1500.0,1767.52,117.8,35,618.63,61.86,680.49,23,76.85,Yes
COM000719,STY021,Amy White,CON007,RG07,2024,4,1500.0,1965.7,131.0,35,688.0,68.8,756.8,9,218.41,Yes
COM000720,STY021,Amy White,CON007,RG07,2024,5,1500.0,1263.35,84.2,35,442.17,0,442.17,23,54.93,No
COM000721,STY021,Amy White,CON007,RG07,2024,6,1620.0,1378.03,85.1,35,482.31,0,482.31,16,86.13,No
COM000722,STY021,Amy White,CON007,RG07,2024,7,1620.0,1523.02,94.0,35,533.06,0,533.06,9,169.22,No
COM000723,STY021,Amy White,CON007,RG07,2024,8,1620.0,1838.02,113.5,35,643.31,64.33,707.64,24,76.58,Yes
COM000724,STY021,Amy White,CON007,RG07,2024,9,1500.0,1935.03,129.0,35,677.26,67.73,744.99,19,101.84,Yes
COM000725,STY021,Amy White,CON007,RG07,2024,10,1500.0,1428.39,95.2,35,499.94,0,499.94,22,64.93,No
COM000726,STY021,Amy White,CON007,RG07,2024,11,1725.0,2195.94,127.3,35,768.58,76.86,845.44,9,243.99,Yes
COM000727,STY021,Amy White,CON007,RG07,2024,12,1725.0,2306.99,133.7,35,807.45,80.75,888.2,18,128.17,Yes
COM000728,STY021,Amy White,CON007,RG07,2025,1,1320.0,1012.57,76.7,35,354.4,0,354.4,24,42.19,No
COM000729,STY021,Amy White,CON007,RG07,2025,2,1320.0,1467.6,111.2,35,513.66,51.37,565.03,16,91.72,Yes
COM000730,STY021,Amy White,CON007,RG07,2025,3,1500.0,1864.0,124.3,35,652.4,65.24,717.64,16,116.5,Yes
COM000731,STY021,Amy White,CON007,RG07,2025,4,1500.0,1614.17,107.6,35,564.96,0,564.96,26,62.08,No
COM000732,STY021,Amy White,CON007,RG07,2025,5,1500.0,1219.5,81.3,35,426.82,0,426.82,28,43.55,No
COM000733,STY021,Amy White,CON007,RG07,2025,6,1620.0,1532.58,94.6,35,536.4,0,536.4,26,58.95,No
COM000734,STY021,Amy White,CON007,RG07,2025,7,1620.0,1821.96,112.5,35,637.69,63.77,701.46,34,53.59,Yes
COM000735,STY021,Amy White,CON007,RG07,2025,8,1620.0,1215.96,75.1,35,425.59,0,425.59,16,76.0,No
COM000736,STY021,Amy White,CON007,RG07,2025,9,1500.0,1416.92,94.5,35,495.92,0,495.92,15,94.46,No
COM000737,STY021,Amy White,CON007,RG07,2025,10,1500.0,1553.46,103.6,35,543.71,0,543.71,19,81.76,No
COM000738,STY021,Amy White,CON007,RG07,2025,11,1725.0,2123.83,123.1,35,743.34,74.33,817.67,19,111.78,Yes
COM000739,STY021,Amy White,CON007,RG07,2025,12,1725.0,1753.39,101.6,35,613.69,0,613.69,23,76.23,No
COM000740,STY021,Amy White,CON007,RG07,2026,1,1320.0,1685.19,127.7,35,589.82,58.98,648.8,8,210.65,Yes
COM000741,STY022,Lucy Harris,CON007,RG07,2023,1,1320.0,1354.58,102.6,25,338.64,0,338.64,12,112.88,No
COM000742,STY022,Lucy Harris,CON007,RG07,2023,2,1320.0,1301.43,98.6,25,325.36,0,325.36,15,86.76,No
COM000743,STY022,Lucy Harris,CON007,RG07,2023,3,1500.0,1125.16,75.0,25,281.29,0,281.29,28,40.18,No
COM000744,STY022,Lucy Harris,CON007,RG07,2023,4,1500.0,1323.79,88.3,25,330.95,0,330.95,12,110.32,No
COM000745,STY022,Lucy Harris,CON007,RG07,2023,5,1500.0,1232.23,82.1,25,308.06,0,308.06,19,64.85,No
COM000746,STY022,Lucy Harris,CON007,RG07,2023,6,1620.0,1767.93,109.1,25,441.98,0,441.98,34,52.0,No
COM000747,STY022,Lucy Harris,CON007,RG07,2023,7,1620.0,1258.6,77.7,25,314.65,0,314.65,15,83.91,No
COM000748,STY022,Lucy Harris,CON007,RG07,2023,8,1620.0,1570.59,96.9,25,392.65,0,392.65,18,87.25,No
COM000749,STY022,Lucy Harris,CON007,RG07,2023,9,1500.0,1752.25,116.8,25,438.06,43.81,481.87,23,76.18,Yes
COM000750,STY022,Lucy Harris,CON007,RG07,2023,10,1500.0,1708.35,113.9,25,427.09,42.71,469.8,23,74.28,Yes
COM000751,STY022,Lucy Harris,CON007,RG07,2023,11,1725.0,1443.75,83.7,25,360.94,0,360.94,13,111.06,No
COM000752,STY022,Lucy Harris,CON007,RG07,2023,12,1725.0,1933.24,112.1,25,483.31,48.33,531.64,21,92.06,Yes
COM000753,STY022,Lucy Harris,CON007,RG07,2024,1,1320.0,943.26,71.5,25,235.81,0,235.81,9,104.81,No
COM000754,STY022,Lucy Harris,CON007,RG07,2024,2,1320.0,1033.73,78.3,25,258.43,0,258.43,26,39.76,No
COM000755,STY022,Lucy Harris,CON007,RG07,2024,3,1500.0,1207.1,80.5,25,301.77,0,301.77,28,43.11,No
COM000756,STY022,Lucy Harris,CON007,RG07,2024,4,1500.0,1549.83,103.3,25,387.46,0,387.46,26,59.61,No
COM000757,STY022,Lucy Harris,CON007,RG07,2024,5,1500.0,1193.19,79.5,25,298.3,0,298.3,13,91.78,No
COM000758,STY022,Lucy Harris,CON007,RG07,2024,6,1620.0,1405.95,86.8,25,351.49,0,351.49,13,108.15,No
COM000759,STY022,Lucy Harris,CON007,RG07,2024,7,1620.0,1678.02,103.6,25,419.5,0,419.5,20,83.9,No
COM000760,STY022,Lucy Harris,CON007,RG07,2024,8,1620.0,1765.12,109.0,25,441.28,0,441.28,26,67.89,No
COM000761,STY022,Lucy Harris,CON007,RG07,2024,9,1500.0,1671.68,111.4,25,417.92,41.79,459.71,31,53.93,Yes
COM000762,STY022,Lucy Harris,CON007,RG07,2024,10,1500.0,1759.77,117.3,25,439.94,43.99,483.93,34,51.76,Yes
COM000763,STY022,Lucy Harris,CON007,RG07,2024,11,1725.0,1525.32,88.4,25,381.33,0,381.33,10,152.53,No
COM000764,STY022,Lucy Harris,CON007,RG07,2024,12,1725.0,1450.36,84.1,25,362.59,0,362.59,27,53.72,No
COM000765,STY022,Lucy Harris,CON007,RG07,2025,1,1320.0,1775.8,134.5,25,443.95,44.4,488.35,35,50.74,Yes
COM000766,STY022,Lucy Harris,CON007,RG07,2025,2,1320.0,1337.27,101.3,25,334.32,0,334.32,15,89.15,No
COM000767,STY022,Lucy Harris,CON007,RG07,2025,3,1500.0,1859.6,124.0,25,464.9,46.49,511.39,27,68.87,Yes
COM000768,STY022,Lucy Harris,CON007,RG07,2025,4,1500.0,1189.14,79.3,25,297.29,0,297.29,26,45.74,No
COM000769,STY022,Lucy Harris,CON007,RG07,2025,5,1500.0,1849.94,123.3,25,462.49,46.25,508.74,13,142.3,Yes
COM000770,STY022,Lucy Harris,CON007,RG07,2025,6,1620.0,1790.24,110.5,25,447.56,44.76,492.32,24,74.59,Yes
COM000771,STY022,Lucy Harris,CON007,RG07,2025,7,1620.0,1412.54,87.2,25,353.13,0,353.13,31,45.57,No
COM000772,STY022,Lucy Harris,CON007,RG07,2025,8,1620.0,1855.93,114.6,25,463.98,46.4,510.38,22,84.36,Yes
COM000773,STY022,Lucy Harris,CON007,RG07,2025,9,1500.0,1631.62,108.8,25,407.9,0,407.9,10,163.16,No
COM000774,STY022,Lucy Harris,CON007,RG07,2025,10,1500.0,1274.07,84.9,25,318.52,0,318.52,20,63.7,No
COM000775,STY022,Lucy Harris,CON007,RG07,2025,11,1725.0,1355.74,78.6,25,338.94,0,338.94,8,169.47,No
COM000776,STY022,Lucy Harris,CON007,RG07,2025,12,1725.0,1434.38,83.2,25,358.6,0,358.6,35,40.98,No
COM000777,STY022,Lucy Harris,CON007,RG07,2026,1,1320.0,1704.21,129.1,25,426.05,42.61,468.66,29,58.77,Yes
COM000778,STY023,Natalie Martin,CON008,RG08,2023,1,1320.0,1284.18,97.3,30,385.25,0,385.25,12,107.02,No
COM000779,STY023,Natalie Martin,CON008,RG08,2023,2,1320.0,1443.53,109.4,30,433.06,0,433.06,13,111.04,No
COM000780,STY023,Natalie Martin,CON008,RG08,2023,3,1500.0,1513.97,100.9,30,454.19,0,454.19,27,56.07,No
COM000781,STY023,Natalie Martin,CON008,RG08,2023,4,1500.0,1634.82,109.0,30,490.45,0,490.45,33,49.54,No
COM000782,STY023,Natalie Martin,CON008,RG08,2023,5,1500.0,1568.14,104.5,30,470.44,0,470.44,32,49.0,No
COM000783,STY023,Natalie Martin,CON008,RG08,2023,6,1620.0,1257.74,77.6,30,377.32,0,377.32,23,54.68,No
COM000784,STY023,Natalie Martin,CON008,RG08,2023,7,1620.0,1828.34,112.9,30,548.5,54.85,603.35,27,67.72,Yes
COM000785,STY023,Natalie Martin,CON008,RG08,2023,8,1620.0,1701.87,105.1,30,510.56,0,510.56,8,212.73,No
COM000786,STY023,Natalie Martin,CON008,RG08,2023,9,1500.0,1924.54,128.3,30,577.36,57.74,635.1,32,60.14,Yes
COM000787,STY023,Natalie Martin,CON008,RG08,2023,10,1500.0,1711.6,114.1,30,513.48,51.35,564.83,21,81.5,Yes
COM000788,STY023,Natalie Martin,CON008,RG08,2023,11,1725.0,1792.84,103.9,30,537.85,0,537.85,19,94.36,No
COM000789,STY023,Natalie Martin,CON008,RG08,2023,12,1725.0,2188.4,126.9,30,656.52,65.65,722.17,30,72.95,Yes
COM000790,STY023,Natalie Martin,CON008,RG08,2024,1,1320.0,1378.58,104.4,30,413.57,0,413.57,15,91.91,No
COM000791,STY023,Natalie Martin,CON008,RG08,2024,2,1320.0,1729.17,131.0,30,518.75,51.88,570.63,23,75.18,Yes
COM000792,STY023,Natalie Martin,CON008,RG08,2024,3,1500.0,1819.82,121.3,30,545.95,54.6,600.55,20,90.99,Yes
COM000793,STY023,Natalie Martin,CON008,RG08,2024,4,1500.0,1391.75,92.8,30,417.52,0,417.52,33,42.17,No
COM000794,STY023,Natalie Martin,CON008,RG08,2024,5,1500.0,1772.86,118.2,30,531.86,53.19,585.05,32,55.4,Yes
COM000795,STY023,Natalie Martin,CON008,RG08,2024,6,1620.0,2015.56,124.4,30,604.67,60.47,665.14,26,77.52,Yes
COM000796,STY023,Natalie Martin,CON008,RG08,2024,7,1620.0,1236.9,76.4,30,371.07,0,371.07,12,103.08,No
COM000797,STY023,Natalie Martin,CON008,RG08,2024,8,1620.0,1402.01,86.5,30,420.6,0,420.6,32,43.81,No
COM000798,STY023,Natalie Martin,CON008,RG08,2024,9,1500.0,1276.7,85.1,30,383.01,0,383.01,35,36.48,No
COM000799,STY023,Natalie Martin,CON008,RG08,2024,10,1500.0,1131.72,75.4,30,339.52,0,339.52,27,41.92,No
COM000800,STY023,Natalie Martin,CON008,RG08,2024,11,1725.0,2190.57,127.0,30,657.17,65.72,722.89,21,104.31,Yes
COM000801,STY023,Natalie Martin,CON008,RG08,2024,12,1725.0,1496.56,86.8,30,448.97,0,448.97,8,187.07,No
COM000802,STY023,Natalie Martin,CON008,RG08,2025,1,1320.0,1532.45,116.1,30,459.74,45.97,505.71,33,46.44,Yes
COM000803,STY023,Natalie Martin,CON008,RG08,2025,2,1320.0,930.1,70.5,30,279.03,0,279.03,24,38.75,No
COM000804,STY023,Natalie Martin,CON008,RG08,2025,3,1500.0,1164.88,77.7,30,349.46,0,349.46,8,145.61,No
COM000805,STY023,Natalie Martin,CON008,RG08,2025,4,1500.0,1415.65,94.4,30,424.69,0,424.69,14,101.12,No
COM000806,STY023,Natalie Martin,CON008,RG08,2025,5,1500.0,1720.57,114.7,30,516.17,51.62,567.79,18,95.59,Yes
COM000807,STY023,Natalie Martin,CON008,RG08,2025,6,1620.0,1564.51,96.6,30,469.35,0,469.35,11,142.23,No
COM000808,STY023,Natalie Martin,CON008,RG08,2025,7,1620.0,1296.98,80.1,30,389.09,0,389.09,28,46.32,No
COM000809,STY023,Natalie Martin,CON008,RG08,2025,8,1620.0,1750.39,108.0,30,525.12,0,525.12,16,109.4,No
COM000810,STY023,Natalie Martin,CON008,RG08,2025,9,1500.0,1883.6,125.6,30,565.08,56.51,621.59,21,89.7,Yes
COM000811,STY023,Natalie Martin,CON008,RG08,2025,10,1500.0,1600.55,106.7,30,480.17,0,480.17,27,59.28,No
COM000812,STY023,Natalie Martin,CON008,RG08,2025,11,1725.0,1516.47,87.9,30,454.94,0,454.94,29,52.29,No
COM000813,STY023,Natalie Martin,CON008,RG08,2025,12,1725.0,1653.15,95.8,30,495.94,0,495.94,14,118.08,No
COM000814,STY023,Natalie Martin,CON008,RG08,2026,1,1320.0,1278.55,96.9,30,383.56,0,383.56,33,38.74,No
COM000815,STY025,Jessica Garcia,CON009,RG09,2023,1,1760.0,1869.85,106.2,35,654.45,0,654.45,13,143.83,No
COM000816,STY025,Jessica Garcia,CON009,RG09,2023,2,1760.0,1655.52,94.1,35,579.43,0,579.43,25,66.22,No
COM000817,STY025,Jessica Garcia,CON009,RG09,2023,3,2000.0,2028.89,101.4,35,710.11,0,710.11,17,119.35,No
COM000818,STY025,Jessica Garcia,CON009,RG09,2023,4,2000.0,2150.95,107.5,35,752.83,0,752.83,32,67.22,No
COM000819,STY025,Jessica Garcia,CON009,RG09,2023,5,2000.0,2317.14,115.9,35,811.0,81.1,892.1,31,74.75,Yes
COM000820,STY025,Jessica Garcia,CON009,RG09,2023,6,2160.0,1705.85,79.0,35,597.05,0,597.05,35,48.74,No
COM000821,STY025,Jessica Garcia,CON009,RG09,2023,7,2160.0,2437.63,112.9,35,853.17,85.32,938.49,31,78.63,Yes
COM000822,STY025,Jessica Garcia,CON009,RG09,2023,8,2160.0,1834.6,84.9,35,642.11,0,642.11,33,55.59,No
COM000823,STY025,Jessica Garcia,CON009,RG09,2023,9,2000.0,2309.1,115.5,35,808.18,80.82,889.0,13,177.62,Yes
COM000824,STY025,Jessica Garcia,CON009,RG09,2023,10,2000.0,1530.36,76.5,35,535.63,0,535.63,24,63.76,No
COM000825,STY025,Jessica Garcia,CON009,RG09,2023,11,2300.0,2208.84,96.0,35,773.09,0,773.09,18,122.71,No
COM000826,STY025,Jessica Garcia,CON009,RG09,2023,12,2300.0,2807.28,122.1,35,982.55,98.25,1080.8,27,103.97,Yes
COM000827,STY025,Jessica Garcia,CON009,RG09,2024,1,1760.0,2029.43,115.3,35,710.3,71.03,781.33,30,67.65,Yes
COM000828,STY025,Jessica Garcia,CON009,RG09,2024,2,1760.0,1291.55,73.4,35,452.04,0,452.04,20,64.58,No
COM000829,STY025,Jessica Garcia,CON009,RG09,2024,3,2000.0,2653.94,132.7,35,928.88,92.89,1021.77,8,331.74,Yes
COM000830,STY025,Jessica Garcia,CON009,RG09,2024,4,2000.0,2445.68,122.3,35,855.99,85.6,941.59,34,71.93,Yes
COM000831,STY025,Jessica Garcia,CON009,RG09,2024,5,2000.0,1588.93,79.4,35,556.13,0,556.13,27,58.85,No
COM000832,STY025,Jessica Garcia,CON009,RG09,2024,6,2160.0,2123.27,98.3,35,743.14,0,743.14,10,212.33,No
COM000833,STY025,Jessica Garcia,CON009,RG09,2024,7,2160.0,1881.38,87.1,35,658.48,0,658.48,19,99.02,No
COM000834,STY025,Jessica Garcia,CON009,RG09,2024,8,2160.0,1624.38,75.2,35,568.53,0,568.53,9,180.49,No
COM000835,STY025,Jessica Garcia,CON009,RG09,2024,9,2000.0,2341.84,117.1,35,819.64,81.96,901.6,20,117.09,Yes
COM000836,STY025,Jessica Garcia,CON009,RG09,2024,10,2000.0,2198.16,109.9,35,769.36,0,769.36,24,91.59,No
COM000837,STY025,Jessica Garcia,CON009,RG09,2024,11,2300.0,2038.27,88.6,35,713.39,0,713.39,27,75.49,No
COM000838,STY025,Jessica Garcia,CON009,RG09,2024,12,2300.0,1695.91,73.7,35,593.57,0,593.57,32,53.0,No
COM000839,STY025,Jessica Garcia,CON009,RG09,2025,1,1760.0,2170.34,123.3,35,759.62,75.96,835.58,28,77.51,Yes
COM000840,STY025,Jessica Garcia,CON009,RG09,2025,2,1760.0,1797.56,102.1,35,629.15,0,629.15,8,224.69,No
COM000841,STY025,Jessica Garcia,CON009,RG09,2025,3,2000.0,1662.22,83.1,35,581.78,0,581.78,29,57.32,No
COM000842,STY025,Jessica Garcia,CON009,RG09,2025,4,2000.0,2609.99,130.5,35,913.5,91.35,1004.85,24,108.75,Yes
COM000843,STY025,Jessica Garcia,CON009,RG09,2025,5,2000.0,1771.81,88.6,35,620.13,0,620.13,9,196.87,No
COM000844,STY025,Jessica Garcia,CON009,RG09,2025,6,2160.0,2612.68,121.0,35,914.44,91.44,1005.88,24,108.86,Yes
COM000845,STY025,Jessica Garcia,CON009,RG09,2025,7,2160.0,2236.2,103.5,35,782.67,0,782.67,15,149.08,No
COM000846,STY025,Jessica Garcia,CON009,RG09,2025,8,2160.0,2375.73,110.0,35,831.51,0,831.51,29,81.92,No
COM000847,STY025,Jessica Garcia,CON009,RG09,2025,9,2000.0,1446.88,72.3,35,506.41,0,506.41,15,96.46,No
